gallery,date,termFreqs
drama_new3,2021-09-03,"(필승,20.926858003447766),(국민,19.175920528739965),(남자들,17.343339064991657),(옷,16.67039459174923),(넷플,15.990658940504527),(작가,15.648743344217248),(코로나,13.933842880514804),(오,13.569199766926895),(ㅋ,11.00116874292795),(불쌍하냐,10.463429001723883),(바이럴이,10.281107444929928),(안봄?,10.281107444929928),(음대,10.281107444929928),(오를까?,10.281107444929928),(은행,10.281107444929928),(성시경,10.281107444929928),(결혼할,10.281107444929928),(똑같은거,10.281107444929928),(어게인,10.281107444929928),(벗기고,10.281107444929928),(안좋은거지?,10.281107444929928),(미주,10.281107444929928),(인과성,10.281107444929928),(미주,10.281107444929928),(안좋은거지?,10.281107444929928),(3화,10.281107444929928),(기억도,10.281107444929928),(친절한,10.281107444929928),(잘하냐??,10.281107444929928),(흥행,10.281107444929928),(너무너무,10.281107444929928),(위드,10.281107444929928),(성시경,10.281107444929928),(성시경,10.281107444929928),(좌파,10.281107444929928),(웃기고,10.281107444929928),(미주,10.281107444929928),(죽이고싶다,10.281107444929928),(모임?,10.281107444929928),(폐기,10.281107444929928)"
fantasy_new2,2021-09-02,"(운동,34.82228433668604),(새,32.41030000242345),(!,32.11926258529373),(ㄷ,20.69015154475246),(아니.,20.562214889859856),(비상,19.540563642327875),(결혼한,19.540563642327875),(누구는,18.867619169085447),(신의상,18.364990312523638),(구,18.154269281207984),(딸배,17.963648921599333),(안돼,17.481324807965557),(카르마,16.978695951403747),(어쩌고,16.577354560479442),(컷,16.44543862489585),(안녕하세요,16.403331806500184),(새,16.205150001211724),(새,16.205150001211724),(새,16.205150001211724),(새로운,16.167765735187416),(!,16.059631292646866),(차단,15.484267147743303),(잘한다,15.23703923580895),(있지,15.059144263775957),(판갤,14.708736085725777),(성장하는,14.690958190891285),(ㅁㄷㅊㅇ,14.673336931526975),(-,13.92175825160288),(ㅇㅈㄹ,13.874136954215443),(그거,13.451518766881028),(딱,11.649648079299109),(?,11.465015220860462),(념글,11.443962394886487),(거,11.146159747004257),(거,11.146159747004257),(셈,10.463429001723883),(치킨은,10.463429001723883),(맞추는게,10.281107444929928),(lpl에선,10.281107444929928),(1557번째,10.281107444929928)"
fantasy_new2,2021-09-03,"(거,11.146159747004257),(안자고,10.281107444929928),(검사가,10.281107444929928),(먹고싶네,10.281107444929928),(마법,10.281107444929928),(극혐하는,10.281107444929928),(보는듯,10.281107444929928),(있는거임,10.281107444929928),(사무라이,10.281107444929928),(웹소설,10.281107444929928),(배우고,10.281107444929928),(쓸만한,10.281107444929928),(뛰어넘는,10.281107444929928),(별로였는데,10.281107444929928),(망치네,10.281107444929928),(여유,10.281107444929928),(히토미에,10.281107444929928),(카페인,10.281107444929928),(암컷,10.281107444929928),(그가,10.281107444929928),(이룬,10.281107444929928),(왜이러지,10.281107444929928),(xx,10.281107444929928),(마이크,10.281107444929928),(확신이,10.126956765102669),(들었다,10.126956765102669),(좆롤,10.126956765102669),(격리,10.126956765102669),(안되게,10.126956765102669),(것들이,10.126956765102669),(부랄,10.126956765102669),(보스,10.126956765102669),(노피아,10.126956765102669),(작명,10.126956765102669),(가테,10.126956765102669),(근황...gif,10.126956765102669),(글케,10.126956765102669),(10시,10.126956765102669),(포식자,10.126956765102669),(갤러리에서,10.126956765102669)"
football_new7,2021-09-02,"(ㄷ,82.76060617900984),(ㅋ,77.00818120049566),(ㄷ,68.96717181584154),(ㄷ,68.96717181584154),(ㅋ돌고래쇼,68.27831840158822),(ㅋ,66.0070124575677),(ㄷ,62.07045463425738),(ㅋ,60.506428086103725),(ㅋ,55.00584371463975),(epl?,53.43286276519046),(ㅋ,49.50525934317577),(ㅋ,49.50525934317577),(ㅋ,49.50525934317577),(ㄷ,48.27702027108908),(ㅋ,44.0046749717118),(ㅋ,44.0046749717118),(못해,41.919937300220234),(ㄷ,41.38030308950492),(ㄷ,41.38030308950492),(ㄷ,41.38030308950492),(ㄷ,41.38030308950492),(ㄷ,41.38030308950492),(ㅋ,38.50409060024783),(ㅋ,38.50409060024783),(ㄷ,34.48358590792077),(ㄷ,34.48358590792077),(ㄷ,34.48358590792077),(ㄷ,34.48358590792077),(ㄷ,34.48358590792077),(ㄷ,34.48358590792077),(ㄷ,34.48358590792077),(ㄷ,34.48358590792077),(ㄷ,34.48358590792077),(ㅋ,33.00350622878385),(ㅋ,33.00350622878385),(내놔,28.763880793109948),(지성이형,28.763880793109948),(.,28.440089135592302),(ㄷ,27.586868726336615),(ㄷ,27.586868726336615)"
football_new7,2021-09-03,"(0,33.154709120958884),(ㅋ,27.502921857319876),(ㅋ,22.0023374858559),(짧게,20.562214889859856),(찾고,19.986850744956293),(ㅈㄹ,19.540563642327875),(dd,18.600556383836402),(베트콩,17.554060096307307),(>>,16.923898003027517),(이라크가,16.403331806500184),(이해,16.24324639115311),(빌드업,16.24324639115311),(8강,16.205150001211724),(없고,15.990658940504527),(●,15.706718417963753),(■,15.648743344217248),(■,15.648743344217248),(■,15.648743344217248),(■,15.648743344217248),(■,15.648743344217248),(■,15.648743344217248),(일부러,15.33229533378746),(전성기,14.955494128046785),(안되는,14.800076159392153),(베트남,14.621385958720454),(항상,13.862406715310646),(ㄷ,13.793434363168307),(손흥민이,13.549099095219892),(선수,13.13507075645124),(중국,13.094827950052398),(벤투,12.356928159786264),(한국,11.945095924275838),(국대,11.78570052101082),(국대,11.78570052101082),(국대,11.78570052101082),(국대,11.78570052101082),(=,11.140153736484718),(세워놓고,10.281107444929928),(못봤네,10.281107444929928),(이란은,10.281107444929928)"
grsgills,2021-09-02,"(황주작,81.01565412082135),(황주작,81.01565412082135),(황주작,81.01565412082135),(황주작,81.01565412082135),(황주작,81.01565412082135),(황주작,81.01565412082135),(기죽지마라,31.39028700517165),(ㄷ,27.586868726336615),(ㄷ,27.586868726336615),(3,21.957830169154853),(2,21.733659530567046),(망해라,20.926858003447766),(ㄷ,20.69015154475246),(ㄷ,20.69015154475246),(만세,19.986850744956293),(김유빈,19.75128467364353),(중국애들,19.540563642327875),(일본도,17.874745396457666),(아니지?,17.789626167620074),(왕따,17.554060096307307),(이선우,17.277759419345674),(\",17.152718705383005),(속보,16.923898003027517),(자리,16.870561508863194),(예쁜,16.818610536056674),(니쥬,16.767974920088093),(=,16.710230604727077),(1등,15.990658940504527),(투표,15.284100230629338),(유다연,14.708736085725777),(+,14.690958190891285),(좋아하는,14.395339181913663),(얼굴,14.151309280787736),(망왑,13.95823342670244),(항상,13.862406715310646),(ㄷ,13.793434363168307),(ㄷ,13.793434363168307),(ㄷ,13.793434363168307),(키,13.620353450506196),(보는,13.442017561363834)"
grsgills,2021-09-03,"(크고,27.231403921811975),(베트남,14.621385958720454),(??,13.85074487468906),(그룹에서,10.281107444929928),(쩌네,10.281107444929928),(갤을,10.281107444929928),(개추ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,10.281107444929928),(중국인은,10.281107444929928),(스우파는,10.281107444929928),(쯔위,10.281107444929928),(쯔위,10.281107444929928),(확대,10.281107444929928),(2명만,10.281107444929928),(중국인은,10.281107444929928),(백지헌,10.281107444929928),(김도아,10.281107444929928),(타입,10.281107444929928),(걸그룹이,10.281107444929928),(19세,10.281107444929928),(괜찮아서,10.281107444929928),(그리워,10.281107444929928),(손도,10.281107444929928),(쯔위,10.281107444929928),(위클리,10.281107444929928),(짧네,10.281107444929928),(쯔위,10.281107444929928),(믿어도,10.281107444929928),(서영은,10.281107444929928),(자랑하는,10.281107444929928),(뛰어넘는,10.281107444929928),(관심을,10.281107444929928),(간단히,10.281107444929928),(좋나?,10.126956765102669),(ㄹㅇ임,10.126956765102669),(걸그룹은,10.126956765102669),(푸야닝은,10.126956765102669),(한중일,10.126956765102669),(콘서트,10.126956765102669),(원영이,10.126956765102669),(체리블렛,10.126956765102669)"
ib_new2,"","(복귀후,10.126956765102669),(세야가,9.875642336821764),(다시한번,9.182495156261819),(철구,7.755378800621672),(아프리카,6.3724233407672966)"
ib_new2,2021-09-02,"(ㅅ,56.587180073155956),(ㅋ,44.0046749717118),(ㅅ,32.33553147037483),(ㅅ,32.33553147037483),(사랑해,26.33109014446096),(ㅅ,24.251648602781124),(국,20.562214889859856),(스타로,20.562214889859856),(교크루,19.986850744956293),(교크루,19.986850744956293),(보성이형,19.986850744956293),(망한다,19.986850744956293),(대갈통,19.75128467364353),(ㅣ,19.349943282719224),(임지우,18.867619169085447),(임지우,18.867619169085447),(솔방,18.867619169085447),(맛있게,18.729633426111548),(;;;,18.600556383836402),(;;;,18.600556383836402),(성태,18.600556383836402),(봉준이,18.256855869983085),(성형,17.629540752273),(행,17.629540752273),(비키니,17.554060096307307),(비제이,17.554060096307307),(배그,17.554060096307307),(입중계,17.21426202271651),(입중계,17.21426202271651),(입중계,17.21426202271651),(입중계,17.21426202271651),(염보,17.03503770533714),(>>,16.923898003027517),(>>,16.923898003027517),(나온다,16.71858969490735),(최군,16.67039459174923),(30대,16.67039459174923),(임아니,16.44543862489585),(컨텐츠,16.059631292646866),(돌파,16.02484780722313)"
ib_new2,2021-09-03,"(이유없이,29.626927010465295),(인기글,20.926858003447766),(리중딱,19.986850744956293),(^,19.75128467364353),(하꼬,18.479307140203534),(노잼,17.41114216834302),(되니까,17.343339064991657),(갓성은,17.21426202271651),(저런거,16.870561508863194),(오지네,16.403331806500184),(어느,16.131067457851024),(팩트,14.726673425691297),(<~,13.683516594606793),(쏘대장,13.579326370839988),(쏘대장,13.579326370839988),(쏘대장,13.579326370839988),(쏘대장,13.579326370839988),(쏘대장,13.579326370839988),(=,11.140153736484718),(새끼네,10.281107444929928),(저러냐?,10.281107444929928),(안쏨,10.281107444929928),(기룡이,10.281107444929928),(줄었네,10.281107444929928),(끝이다,10.281107444929928),(민교야,10.281107444929928),(4천원,10.281107444929928),(남소나충들,10.281107444929928),(ㅈ망했네,10.281107444929928),(알겠지?,10.281107444929928),(ㅈ망했네,10.281107444929928),(조차,10.281107444929928),(ㅂㅅ인,10.281107444929928),(불쌍하다는,10.281107444929928),(만나러,10.281107444929928),(정상수,10.281107444929928),(왈,10.281107444929928),(개좆된,10.281107444929928),(남소나충들,10.281107444929928),(스시,10.281107444929928)"
