gallery,date,termFreqs
arbeit,2021-08-29,"(쿠팡이,20.299726601918934),(나감,20.13964118657186),(모았는데,19.755859170951652),(조팽충,19.724362457015374),(조팽충,19.724362457015374),(조팽충,19.724362457015374),(조팽충,19.724362457015374),(인센,18.75334682545197),(인센,18.75334682545197),(인센,18.75334682545197),(인센,18.75334682545197),(인센,18.75334682545197),(인센,18.75334682545197),(인센,18.75334682545197),(인센,18.75334682545197),(인센,18.75334682545197),(조팽,18.322503815011373),(조팽,18.322503815011373),(조팽,18.322503815011373),(조팽,18.322503815011373),(조팽,18.322503815011373),(조팽,18.322503815011373),(조팽,18.322503815011373),(조팽,18.322503815011373),(조팽,18.322503815011373),(조팽,18.322503815011373),(컨디션,18.307059722823553),(타,17.74713967010781),(1억,16.860154662713004),(밥,15.801533785832815),(그나마,15.15068898496356),(키,13.657764506308226),(ㄷ,13.553673592528016),(인생,13.41969185489546),(인생,13.41969185489546),(인생,13.41969185489546),(인생,13.41969185489546),(인생,13.41969185489546),(인생,13.41969185489546),(인생,13.41969185489546)"
arbeit,2021-08-30,"(풀타임,20.56678938716798),(조팽충,19.724362457015374),(캡틴,19.516768869652086),(쿠팡에서,19.380661943162053),(사냐?,18.872193666393574),(하든,18.772670647275444),(인센,18.75334682545197),(인센,18.75334682545197),(갈까,18.534948241521988),(180,18.517780754139203),(조팽,18.322503815011373),(조팽,18.322503815011373),(많냐,17.0072228308053),(마스크,16.33198477932986),(마스크,16.33198477932986),(말하는,16.264372707068954),(오늘부터,15.54217813921575),(쿠팡,14.931414840113387),(되는,14.677911428835099),(인생,13.41969185489546),(인생,13.41969185489546),(인생,13.41969185489546),(진짜,11.011757713183703),(바란다,10.653768481880885),(하는이유,10.619866930205204),(힘으로,10.619866930205204),(일하면서,10.619866930205204),(한거냐?,10.619866930205204),(해봤으면,10.619866930205204),(레즈,10.619866930205204),(대갈통,10.619866930205204),(역할이,10.619866930205204),(없는거냐?,10.619866930205204),(얀센,10.619866930205204),(맞냐고,10.619866930205204),(관심없는,10.619866930205204),(망한거임?,10.619866930205204),(힘들어도,10.619866930205204),(비교가,10.619866930205204),(남자인데,10.619866930205204)"
arbeit,2021-08-31,"(입는,20.473749355898192),(알바,14.8975635383467),(바란다,10.653768481880885),(못생긴건,10.619866930205204),(골격,10.619866930205204),(알거,10.619866930205204),(로켓,10.619866930205204),(없다..,10.555328409067632),(25세,10.524556750400878),(넘고,10.524556750400878),(싶다..,10.524556750400878),(살아도,10.524556750400878),(출확,10.465716250377945),(빼서,10.465716250377945),(그런거임?,10.465716250377945),(출확,10.465716250377945),(출확,10.465716250377945),(200억,10.410146399223134),(어거지로,10.410146399223134),(다닐바에,10.410146399223134),(다닐바에,10.410146399223134),(쿠팡에,10.383478152140972),(별로던데,10.383478152140972),(사귐,10.383478152140972),(걱정하는,10.383478152140972),(담달,10.383478152140972),(좋아한다,10.383478152140972),(어케되냐?,10.383478152140972),(쿠팡은,10.357502665737712),(쿠팡은,10.357502665737712),(이래놓고,10.357502665737712),(살기위해,10.332184857753422),(인쿠,10.332184857753422),(인쿠,10.332184857753422),(인쿠,10.332184857753422),(좋은지,10.332184857753422),(세명,10.332184857753422),(인쿠,10.332184857753422),(일당,10.30749224516305),(현실.jpg,10.30749224516305)"
arbeit,2021-09-01,"(조팽충들,20.3418334203146),(조팽충들,20.3418334203146),(조팽충들,20.3418334203146),(조팽충들,20.3418334203146),(조팽충들,20.3418334203146),(조팽충들,20.3418334203146),(조팽충들,20.3418334203146),(조팽충들,20.3418334203146),(쿠순이,19.755859170951652),(캡틴,19.516768869652086),(사람,17.560285789862967),(나의,16.951773734775593),(돈이,16.049224446496673),(/,16.009814304338008),(맞음?,14.772861908011345),(여자가,14.703132444018959),(안,10.82696424144688),(낫나,10.688859801692153),(한꺼번에,10.653768481880885),(멈춤,10.619866930205204),(왜이래?,10.619866930205204),(치는게,10.619866930205204),(말이되냐?,10.619866930205204),(감기,10.619866930205204),(전화번호,10.619866930205204),(단타꿀,10.619866930205204),(1년차,10.619866930205204),(가족이랑,10.619866930205204),(300만원,10.619866930205204),(관심없는,10.619866930205204),(전화번호,10.619866930205204),(감기,10.619866930205204),(않겠지,10.587077107382212),(디아블로,10.587077107382212),(없어짐?,10.587077107382212),(죳,10.587077107382212),(무관하지,10.587077107382212),(뽑아,10.587077107382212),(피곤하네,10.587077107382212),(죳,10.587077107382212)"
arbeit,2021-09-02,"(안보인다,10.619866930205204),(이시간,10.619866930205204),(죳,10.587077107382212),(무관하지,10.587077107382212),(꼬셔서,10.587077107382212),((축구팬필독),10.587077107382212),(죳,10.587077107382212),(무관하지,10.587077107382212),(문신은,10.587077107382212),(죳,10.587077107382212),(무관하지,10.587077107382212),(죳,10.587077107382212),(무관하지,10.587077107382212),(죳,10.587077107382212),(무관하지,10.587077107382212),(죳,10.587077107382212),(무관하지,10.587077107382212),(죳,10.587077107382212),(무관하지,10.587077107382212),(죳,10.587077107382212),(무관하지,10.587077107382212),(죳,10.587077107382212),(무관하지,10.587077107382212),(34살,10.555328409067632),(행복함,10.555328409067632),(연애랑,10.555328409067632),(받음??,10.555328409067632),(연애랑,10.555328409067632),(연애랑,10.555328409067632),(연애랑,10.555328409067632),(연애랑,10.555328409067632),(연애랑,10.555328409067632),(망할거,10.555328409067632),(연애랑,10.555328409067632),(연애랑,10.555328409067632),(운명의,10.555328409067632),(연애랑,10.555328409067632),(게이트,10.524556750400878),(남자와꾸,10.524556750400878),(남자와꾸,10.524556750400878)"
baseball_ab2,2021-08-29,"(한양대,29.83058060388492),(+,22.187015831578208),(+,22.187015831578208),(분식,21.174154214764425),(코레아,21.110656818135265),(개자욱,20.989407574502394),(서성한,20.93143250075589),(경북대,20.93143250075589),(어메이징,20.875090746822497),(기만,20.820292798446268),(찬호,20.299726601918934),(드가자~,20.299726601918934),(ops,19.991425242264416),(11실점,19.92124260264188),(병디,19.887053735923278),(1.2이닝,19.755859170951652),(누구는,19.603113213382503),(벨좆간,19.516768869652086),(벨좆간,19.516768869652086),(음주운전,19.407152396662095),(',19.25323031438984),(태칰,19.22869012920621),(몽고,19.156826110754082),(40,18.913432240799043),(40,18.913432240799043),(40,18.913432240799043),(40,18.913432240799043),(부산대,18.772670647275444),(도루,18.500759374803387),(지능,18.483881637511658),(타선,18.322503815011373),(숏,17.701160633658414),(졸타니,17.114465013683496),(못생긴,16.91308780908933),(약,16.79409361136004),(승,16.779705060091985),(높은,16.772549417396217),(안타,16.372507149609508),(/,16.009814304338008),(영어,15.024590349791353)"
baseball_ab2,2021-08-30,"(-,21.723427213185317),(코레아,21.110656818135265),(코레아,21.110656818135265),(따이고,21.049113500801756),(던진,20.93143250075589),(넘버원,20.875090746822497),(취침,20.820292798446268),(파악,20.715005331475425),(표,20.428803644194076),(악,20.101544796630474),(만화는,19.693354083943444),(탄다,19.603113213382503),(음주운전,19.407152396662095),(수입,19.380661943162053),(떡밥은,19.328710970355534),(오고,19.303232918800674),(쓱,18.715250435510583),(대선,18.36956480983176),(미친듯이,18.216818852262612),(꿀잼,18.074915380318043),(발언,18.047704076206486),(터커,17.830237675933557),(\",17.68982915858706),(\",17.68982915858706),(\",17.68982915858706),(\",17.68982915858706),(\",17.68982915858706),(페레즈,17.68982915858706),(2위,17.50641230560806),(장면,16.837890981975313),(난이도,16.661409715086595),(연예인,16.30353479746717),(전성기,16.120117944488168),(썰,16.10983514548733),(8월,16.10983514548733),(잘생긴,16.074256062360334),(상대로,15.488841645051428),(20대,15.316072416653787),(투수,15.30918772827184),(집,15.192390575923941)"
baseball_ab2,2021-08-31,"(ㄷ,33.88418398132004),(목런,29.150997655989563),(니,23.23326246757714),(흑호군,21.239733860410407),(개상수,21.239733860410407),(개상수,21.239733860410407),(코레아,21.110656818135265),(끼,20.875090746822497),(히니,20.664369715506844),(히니,20.664369715506844),(옵스,20.13964118657186),(반은,19.956026088065617),(보트,19.632743384952786),(보트,19.632743384952786),(누구는,19.603113213382503),(사이영,19.064855884270436),(씨발,19.017752515522336),(던지고,18.641167892149884),(17,18.500759374803387),(지코,18.417759912989883),(이겼다,18.047704076206486),(\",17.68982915858706),(손가락,17.445493890638645),(엑윽,17.310176593691015),(책,17.300852567479392),(삼진,17.183437365825835),(국저스,17.039612202645262),(선수가,16.967460089697642),(유동,16.56898402877633),(새,16.407906303808307),(남은,16.378363669167683),(개야갤,16.08942680513885),(mvp,16.08942680513885),(mvp,16.08942680513885),(몸매,15.44423013002283),(3,15.418659005428887),(멸망,15.069807045846538),(뭔지,15.006786077910167),(최근,14.894768289813426),(지,14.677911428835099)"
baseball_ab2,2021-09-01,"(ㅅ,60.769562303695764),(ㅅ,53.173367015733795),(ㅅ,22.788585863885913),(+,22.187015831578208),(최다,20.989407574502394),(투수를,20.93143250075589),(힉판신,20.820292798446268),(2실점,20.715005331475425),(찬호,20.299726601918934),(mlb,20.027462253269775),(쓰는건,19.787859853644534),(벨좆간,19.516768869652086),(노시환,19.461209741437933),(깨고,19.303232918800674),(30개,19.278075354386953),(2이닝,19.18049502604809),(두고,19.18049502604809),(힘틀,19.042509283074185),(희판신,18.715250435510583),(5이닝,18.307059722823553),(이대호,18.020858035542204),(조센징,17.9296370130381),(\",17.68982915858706),(엔딩,17.590635276308316),(하긴,17.445493890638645),(계약,17.405888636046285),(조,17.254873531029993),(신인,17.209927819325877),(잘한다,17.023351950478762),(기아,16.75123482844824),(ㅋㅋㅋㅋ,16.578764207291208),(연예인,16.30353479746717),(미란다,16.281062650933315),(mvp,16.08942680513885),(분,16.039298867812416),(->,16.019594274926394),(담배,15.94738426564216),(홈런,15.316072416653787),(지가,14.812677423327195),(+,14.791343887718805)"
baseball_ab2,2021-09-02,"(헛스윙,31.072507997213137),(무득,30.09624079590925),(ㅅ,22.788585863885913),(ㅅ,22.788585863885913),(국대,22.581931416047016),(-,21.723427213185317),(통,21.239733860410407),(2년간,21.174154214764425),(9명,20.93143250075589),(밀워키,20.56678938716798),(뉴욕,20.56678938716798),(끝내기,20.428803644194076),(개눈깔,19.755859170951652),(양키스,19.693354083943444),(눈깔신,19.433998437326377),(넣어도,19.354517780027347),(',19.25323031438984),(',19.25323031438984),(다저슨,19.110312386425548),(저슨신,19.042509283074185),(a매치,18.998551469636634),(평자,18.811887590052198),(좋아?,18.73420792341967),(스탯,18.60513088114453),(주멘,18.500759374803387),(버기,18.434086534268204),(통산,18.307059722823553),(누구보다,18.276524778561974),(0,17.968223418907456),(킹,17.667357012053206),(그렇고,17.579911390025543),(병프,17.527137879679152),(병프,17.527137879679152),(맥주,17.435518807616564),(마무리,17.415716665651143),(메이저,17.34791356229978),(하던,17.300852567479392),(못한다,17.114465013683496),(타자,17.080850777050735),(국저스,17.039612202645262)"
baseball_ab2,2021-09-03,"(얻기,21.525935547691752),(공부를,20.13964118657186),(런,17.794200664928198),(\",17.68982915858706),(링크,16.54972224265441),(실력,16.22053533565366),(공부,16.12527923767515),(가슴,15.719713980344563),(잘하는,15.097436034732915),(또,14.865862173247585),(vs,14.50720230868603),(사람,11.706857193241978),(댓글창,10.619866930205204),(달달하게,10.619866930205204),(녹데,10.619866930205204),(제외하면,10.619866930205204),(근무신,10.619866930205204),(시작하는데,10.619866930205204),(녹데,10.619866930205204),(팩팩한,10.619866930205204),(청정콜,10.619866930205204),(보네요,10.619866930205204),(녹데,10.619866930205204),(타르콜,10.587077107382212),(전문직,10.587077107382212),(건들면,10.587077107382212),(재앙신,10.587077107382212),(준비하는,10.587077107382212),(전문직,10.587077107382212),(재앙신,10.587077107382212),(전문직,10.587077107382212),(털리네,10.587077107382212),(개야갤러들,10.587077107382212),(조선이,10.587077107382212),(샌디,10.587077107382212),(전문직,10.587077107382212),(재앙신,10.587077107382212),(전문직,10.587077107382212),(구단주,10.555328409067632),(국수일번지,10.555328409067632)"
baseball_new10,"","(개찐따,10.410146399223134),(멘트,9.831409569840933),(성매매,9.338933084743138),(리얼,9.258890377069601),(<-,6.666062390762102),(나는,6.061788351750962),(그래도,5.851444750143507)"
baseball_new10,2021-08-29,"(유양,60.41892355971558),(유양,60.41892355971558),(유양,60.41892355971558),(유양,60.41892355971558),(유양,60.41892355971558),(유양,60.41892355971558),(유양,60.41892355971558),(유양,60.41892355971558),(유양,60.41892355971558),(만세,59.86807826419685),(만세,59.86807826419685),(만세,59.86807826419685),(만세,59.86807826419685),(만세,59.86807826419685),(만세,59.86807826419685),(만세,59.86807826419685),(만세,59.86807826419685),(만세,59.86807826419685),(킹찬종,37.953859274856406),(고니시,37.826864481598086),(상왕누나,31.397148751133834),(야뜨락,30.4495899028784),(마리,29.780159248935774),(챔피언,28.735239166131123),(복댕이,28.597283826405654),(고니시,28.370148361198567),(고니시,28.370148361198567),(고니시,28.370148361198567),(센세,27.091895175265865),(센세,27.091895175265865),(저기,25.10572539479612),(누나,22.202973316011004),(키퍼가,21.30753696376177),(에버랜드,21.30753696376177),(캔디,21.239733860410407),(캔디,21.239733860410407),(코사돈,21.174154214764425),(안치홍,21.110656818135265),(오케이,21.110656818135265),(준상처,21.049113500801756)"
baseball_new10,2021-08-30,"(ㄷ,54.21469437011206),(.,36.222786597475874),(샤샤샤시,30.85018408075197),(조석봉,30.09624079590925),(.,28.978229277980702),(-,28.964569617580423),(1234,27.75113906220508),(막타,27.57825172369517),(운지,23.35408416499096),(ㄱ,22.832668289703573),(사귀기,21.450454891726057),(언젠가는,21.239733860410407),(배꼽,21.239733860410407),(l,21.174154214764425),(컴공,20.93143250075589),(무빙건,20.875090746822497),(무빙건,20.875090746822497),(100점,20.875090746822497),(무빙건,20.875090746822497),(똥꼬에,20.820292798446268),(야러스,20.6149844903261),(야러스,20.6149844903261),(야러스,20.6149844903261),(샤샤샤시,20.56678938716798),(아이들,20.56678938716798),(오,20.459680285757038),(mc,20.428803644194076),(28살,20.384845830756525),(흙,20.384845830756525),(울고,20.3418334203146),(ㅍㅌㅊ,20.299726601918934),(홍,20.13964118657186),(야무지게,19.956026088065617),(것은,19.887053735923278),(소원비는시,19.853439499290516),(소원비는시,19.853439499290516),(소원비는시,19.853439499290516),(가입,19.820380895388094),(그날,19.787859853644534),(누구는,19.603113213382503)"
baseball_new10,2021-08-31,"(잘하고,51.93052978107305),(노알라,42.900909783452114),(ㄷ,40.66102077758405),(노무현,37.92456971748965),(1234,37.001518749606774),(응디,33.617172856803144),(사랑해,33.18991683965991),(운지,31.138778886654617),(폭동,31.072507997213137),(부엉이,29.23319457855391),(.,28.978229277980702),(k,28.87984547158476),(잘하고,25.965264890536524),(운지,23.35408416499096),(운지,23.35408416499096),(운지,23.35408416499096),(갤러리,23.026283853116286),(노무현,22.754741830493792),(태어나기,22.153250665401835),(→,21.604376973998313),(당신,21.525935547691752),(당신,21.525935547691752),(당신,21.525935547691752),(노알라,21.450454891726057),(노알라,21.450454891726057),(노알라,21.450454891726057),(응디응디,21.30753696376177),(1234소원비는시,21.30753696376177),(응디응디,21.30753696376177),(응디응디,21.30753696376177),(알아야지,21.239733860410407),(좌파친북,21.174154214764425),(좌파친북,21.174154214764425),(국정원,21.174154214764425),(좌파친북,21.174154214764425),(달려서,20.93143250075589),(슨상,20.875090746822497),(성능좋은,20.766956304281944),(잃어버린,20.766956304281944),(폭동,20.715005331475425)"
baseball_new10,2021-09-01,"(ㄱ,68.49800486911072),(빵,55.81539264343358),(아내가,51.78751332868856),(ㅡ,51.445961641206296),(어,41.94926265022996),(ㄷ,40.66102077758405),(ㄷ,33.88418398132004),(슬각나,31.397148751133834),(레카,31.397148751133834),(...,31.201896567070477),(17살,31.150434456422914),(도게자,30.996554573260266),(샤샤샤시,30.85018408075197),(후,28.923868305413816),(대기,27.091895175265865),(마,25.828254780036957),(100일,25.57018674116921),(생일,24.971912476085862),(ㅋㅋㅋㅋ,24.86814631093681),(ㅗㅜㅑ,24.07383666974501),(야,23.64615460845794),(...,23.401422425302858),(노무현,22.754741830493792),(노무현,22.754741830493792),(노무현,22.754741830493792),(태어나기,22.153250665401835),(좋다,22.03572327069753),(기분,21.979506760038788),(.,21.733671958485527),(싸냐,21.30753696376177),(조식,21.30753696376177),(응디응디,21.30753696376177),(앵콜,21.174154214764425),(천원,21.174154214764425),(시그널,21.049113500801756),(불알,20.989407574502394),(레카,20.93143250075589),(슬각나,20.93143250075589),(살인마,20.93143250075589),(레카,20.93143250075589)"
